EmpID,Name,Age,YearsAtCompany,JobSatisfaction,WorkLifeBalance,MonthlyIncome,OverTimeHours,DistanceFromHome_km,PromotionLast5Years,Attrition
EMP4081,Employee_4082,48,5,Very High,Bad,18067,11 hours,27.614,No,Yes
EMP4082,Employee_4083,38,12,Very Low,Excellent,8347,2 hours,14.928,Yes,No
EMP4083,Employee_4084,38,4,Very Low,Good,3809,12 hours,8.004,No,Yes
EMP4084,Employee_4085,21,7,High,Bad,7118,3 hours,12.56,Yes,Yes
EMP4085,Employee_4086,34,3,Very High,Good,16083,3 hours,8.011,No,No
EMP4086,Employee_4087,22,10,High,Bad,19879,4 hours,23.084,No,No
EMP4087,Employee_4088,30,3,High,Worst,16187,2 hours,12.75,No,No
EMP4088,Employee_4089,49,4,Low,Worst,3424,8 hours,29.633,No,Yes
EMP4089,Employee_4090,59,0,Low,Excellent,4982,3 hours,5.862,No,Yes
EMP4090,Employee_4091,37,0,High,Excellent,18918,9 hours,6.35,No,No
EMP4091,Employee_4092,21,1,Low,Good,18398,10 hours,26.802,No,No
EMP4092,Employee_4093,51,13,Very Low,Excellent,14992,10 hours,13.682,No,No
EMP4093,Employee_4094,27,7,High,Good,4233,3 hours,13.535,No,No
EMP4094,Employee_4095,41,6,Very High,Worst,12989,5 hours,12.703,No,Yes
EMP4095,Employee_4096,25,14,Very High,Worst,17546,7 hours,26.489,No,Yes
EMP4096,Employee_4097,31,14,Very Low,Bad,11756,12 hours,10.611,No,No
EMP4097,Employee_4098,59,9,Very High,Good,6019,6 hours,16.096,Yes,No
EMP4098,Employee_4099,55,8,Very High,Worst,4304,3 hours,28.279,No,No
EMP4099,Employee_4100,34,4,High,Worst,17144,3 hours,15.106,No,No
EMP4100,Employee_4101,47,1,Very Low,Good,19516,4 hours,1.355,No,Yes
EMP4101,Employee_4102,37,6,High,Bad,19832,9 hours,20.856,No,No
EMP4102,Employee_4103,21,14,Very Low,Bad,13022,4 hours,9.432,Yes,No
EMP4103,Employee_4104,32,7,High,Bad,13350,11 hours,16.7,No,No
EMP4104,Employee_4105,34,11,High,Bad,14818,No OT,27.486,No,No
EMP4105,Employee_4106,39,6,Low,Worst,3849,12 hours,27.852,No,No
EMP4106,Employee_4107,48,13,Very High,Good,6962,7 hours,25.094,No,No
EMP4107,Employee_4108,48,6,Very Low,Good,7854,9 hours,26.196,No,No
EMP4108,Employee_4109,22,11,Very High,Worst,4539,12 hours,14.85,No,No
EMP4109,Employee_4110,38,14,Low,Worst,5944,4 hours,18.238,No,No
EMP4110,Employee_4111,22,13,Very Low,Worst,6244,2 hours,12.935,No,No
EMP4111,Employee_4112,33,4,Low,Excellent,16255,2 hours,27.89,No,No
EMP4112,Employee_4113,59,1,Very High,Good,4591,3 hours,28.776,No,Yes
EMP4113,Employee_4114,23,5,High,Good,18768,11 hours,23.747,No,Yes
EMP4114,Employee_4115,30,3,Low,Good,10855,6 hours,7.704,No,No
EMP4115,Employee_4116,50,9,Low,Bad,4601,4 hours,21.008,No,No
EMP4116,Employee_4117,51,1,High,Worst,15809,No OT,16.379,No,No
EMP4117,Employee_4118,46,11,Very High,Worst,8690,11 hours,22.83,Yes,No
EMP4118,Employee_4119,49,8,Low,Worst,15521,12 hours,10.252,No,Yes
EMP4119,Employee_4120,21,6,Very High,Excellent,4842,4 hours,9.573,No,No
EMP4120,Employee_4121,28,5,High,Good,13483,4 hours,23.415,No,No
EMP4121,Employee_4122,47,11,Very Low,Worst,11058,5 hours,23.566,Yes,No
EMP4122,Employee_4123,50,4,Low,Excellent,16704,6 hours,2.132,No,No
EMP4123,Employee_4124,53,2,Very High,Worst,8565,4 hours,19.86,No,Yes
EMP4124,Employee_4125,34,11,High,Bad,14088,12 hours,20.519,Yes,Yes
EMP4125,Employee_4126,44,14,High,Good,7488,10 hours,16.534,No,Yes
EMP4126,Employee_4127,55,14,Low,Excellent,11906,1 hours,12.03,No,No
EMP4127,Employee_4128,27,9,Very Low,Worst,4927,1 hours,3.079,No,No
EMP4128,Employee_4129,28,9,Low,Good,18512,12 hours,1.944,No,No
EMP4129,Employee_4130,56,3,Very High,Excellent,11301,3 hours,6.84,No,No
EMP4130,Employee_4131,58,2,High,Good,11457,No OT,21.346,No,No
EMP4131,Employee_4132,51,11,Very Low,Good,8492,6 hours,7.674,No,Yes
EMP4132,Employee_4133,36,10,Very High,Bad,6223,12 hours,29.777,Yes,No
EMP4133,Employee_4134,54,7,Low,Good,3954,No OT,11.721,No,No
EMP4134,Employee_4135,56,2,High,Excellent,12541,2 hours,13.493,No,No
EMP4135,Employee_4136,38,6,Low,Good,18007,9 hours,12.51,No,No
EMP4136,Employee_4137,48,6,Very Low,Excellent,4574,6 hours,1.834,No,Yes
EMP4137,Employee_4138,26,6,Very Low,Good,18674,10 hours,21.134,No,No
EMP4138,Employee_4139,47,12,Very Low,Worst,18426,11 hours,5.184,No,Yes
EMP4139,Employee_4140,28,6,Very Low,Bad,10095,11 hours,28.963,No,No
EMP4140,Employee_4141,47,13,Very Low,Worst,15023,5 hours,8.178,No,Yes
EMP4141,Employee_4142,25,1,Low,Bad,6255,6 hours,6.168,Yes,No
EMP4142,Employee_4143,48,9,Very Low,Excellent,4058,4 hours,5.991,No,No
EMP4143,Employee_4144,36,2,Very Low,Bad,4957,7 hours,9.146,No,No
EMP4144,Employee_4145,35,9,High,Good,7944,5 hours,14.884,No,No
EMP4145,Employee_4146,42,8,Very Low,Good,8058,11 hours,6.29,Yes,No
EMP4146,Employee_4147,50,2,High,Worst,5519,3 hours,21.622,No,No
EMP4147,Employee_4148,22,1,High,Bad,14845,10 hours,25.782,Yes,No
EMP4148,Employee_4149,40,8,High,Excellent,5570,No OT,25.549,No,Yes
EMP4149,Employee_4150,45,12,Low,Excellent,10450,1 hours,20.918,Yes,No
EMP4150,Employee_4151,55,9,Low,Good,10703,11 hours,15.844,No,Yes
EMP4151,Employee_4152,56,8,Very High,Excellent,18898,5 hours,19.436,No,No
EMP4152,Employee_4153,41,3,Very High,Good,17389,3 hours,29.882,Yes,No
EMP4153,Employee_4154,31,13,High,Good,18414,2 hours,9.151,No,No
EMP4154,Employee_4155,32,11,Low,Good,3744,6 hours,1.028,Yes,Yes
EMP4155,Employee_4156,30,8,Very Low,Worst,6514,6 hours,26.789,No,No
EMP4156,Employee_4157,35,2,Very High,Worst,13871,1 hours,25.763,No,No
EMP4157,Employee_4158,27,6,Low,Good,16536,7 hours,19.244,No,Yes
EMP4158,Employee_4159,59,6,Very Low,Good,3175,10 hours,8.934,No,No
EMP4159,Employee_4160,59,14,Very Low,Good,19949,No OT,3.572,No,Yes
EMP4160,Employee_4161,21,10,Low,Excellent,6217,10 hours,16.281,No,No
EMP4161,Employee_4162,49,7,Very High,Good,18106,9 hours,9.051,Yes,No
EMP4162,Employee_4163,49,9,Low,Good,16696,6 hours,23.512,Yes,No
EMP4163,Employee_4164,31,14,Very High,Bad,12586,9 hours,21.398,No,No
EMP4164,Employee_4165,29,3,High,Bad,8802,11 hours,21.636,No,No
EMP4165,Employee_4166,30,2,Low,Bad,10034,No OT,3.127,No,No
EMP4166,Employee_4167,34,2,Low,Bad,19263,12 hours,11.083,No,Yes
EMP4167,Employee_4168,35,14,Very High,Good,12412,11 hours,20.091,No,No
EMP4168,Employee_4169,36,11,Very High,Bad,11776,2 hours,10.933,No,No
EMP4169,Employee_4170,45,4,Low,Excellent,14054,2 hours,28.249,No,No
EMP4170,Employee_4171,21,10,Very Low,Excellent,12812,9 hours,16.877,No,Yes
EMP4171,Employee_4172,31,14,Very Low,Bad,14399,1 hours,2.813,No,No
EMP4172,Employee_4173,45,13,Very Low,Worst,17963,9 hours,13.519,No,No
EMP4173,Employee_4174,42,0,High,Excellent,13768,12 hours,8.816,No,No
EMP4174,Employee_4175,37,9,High,Excellent,3531,4 hours,9.351,No,No
EMP4175,Employee_4176,51,2,Very High,Bad,14357,3 hours,25.919,No,No
EMP4176,Employee_4177,57,13,High,Bad,4437,12 hours,16.648,No,Yes
EMP4177,Employee_4178,22,5,Very Low,Good,8502,5 hours,25.78,No,Yes
EMP4178,Employee_4179,57,2,Low,Excellent,10608,1 hours,12.234,No,No
EMP4179,Employee_4180,22,4,High,Bad,8566,3 hours,28.461,No,Yes
EMP4180,Employee_4181,49,8,High,Bad,11808,11 hours,9.496,No,No
EMP4181,Employee_4182,20,1,Very Low,Good,7014,6 hours,28.293,No,No
EMP4182,Employee_4183,49,10,High,Excellent,16613,No OT,13.133,No,No
EMP4183,Employee_4184,51,1,Very High,Bad,10399,12 hours,9.591,No,No
EMP4184,Employee_4185,47,11,Low,Good,3931,10 hours,12.712,No,No
EMP4185,Employee_4186,40,5,Very Low,Bad,19777,2 hours,7.249,No,No
EMP4186,Employee_4187,32,5,Very High,Worst,5465,No OT,16.441,No,Yes
EMP4187,Employee_4188,46,10,Very Low,Worst,18623,1 hours,7.485,No,No
EMP4188,Employee_4189,55,10,Very High,Bad,17008,8 hours,10.177,No,No
EMP4189,Employee_4190,26,7,Low,Excellent,11817,9 hours,2.805,No,No
EMP4190,Employee_4191,41,11,Low,Worst,8988,4 hours,22.431,No,No
EMP4191,Employee_4192,29,12,Very High,Good,10509,12 hours,22.924,No,No
EMP4192,Employee_4193,58,10,Very High,Bad,15849,3 hours,3.096,No,Yes
EMP4193,Employee_4194,34,13,Very High,Good,14071,11 hours,13.493,No,No
EMP4194,Employee_4195,34,1,Very High,Worst,17081,3 hours,6.337,No,No
EMP4195,Employee_4196,23,8,Very High,Excellent,16228,7 hours,17.035,No,Yes
EMP4196,Employee_4197,51,14,Very High,Good,14614,11 hours,18.843,No,No
EMP4197,Employee_4198,42,1,Low,Worst,13301,2 hours,24.318,No,No
EMP4198,Employee_4199,25,12,Very High,Worst,5781,11 hours,10.537,No,No
EMP4199,Employee_4200,43,0,High,Worst,13083,11 hours,9.422,No,No
EMP4200,Employee_4201,39,9,Low,Good,14374,3 hours,4.782,No,No
EMP4201,Employee_4202,56,1,Very Low,Worst,4639,1 hours,14.798,No,Yes
EMP4202,Employee_4203,39,11,Low,Bad,16838,5 hours,20.884,Yes,No
EMP4203,Employee_4204,31,6,Very Low,Worst,11973,11 hours,10.074,No,No
EMP4204,Employee_4205,52,7,Very Low,Bad,16982,8 hours,28.349,No,No
EMP4205,Employee_4206,47,4,High,Excellent,15884,11 hours,27.907,Yes,No
EMP4206,Employee_4207,27,5,Very High,Bad,13248,3 hours,22.989,No,No
EMP4207,Employee_4208,20,11,Very High,Excellent,13515,10 hours,7.419,No,Yes
EMP4208,Employee_4209,56,0,Low,Excellent,5274,5 hours,9.624,Yes,No
EMP4209,Employee_4210,41,14,Very High,Bad,13830,3 hours,26.784,Yes,Yes
EMP4210,Employee_4211,25,5,High,Excellent,5480,1 hours,8.889,No,No
EMP4211,Employee_4212,40,11,Low,Bad,9799,12 hours,28.256,No,No
EMP4212,Employee_4213,51,14,Low,Good,11547,5 hours,11.455,No,No
EMP4213,Employee_4214,54,7,Low,Excellent,17328,11 hours,15.432,No,No
EMP4214,Employee_4215,34,12,Very High,Bad,15679,6 hours,12.194,No,No
EMP4215,Employee_4216,24,2,Very High,Excellent,16928,3 hours,22.622,No,No
EMP4216,Employee_4217,25,10,Very High,Worst,13659,11 hours,27.988,No,Yes
EMP4217,Employee_4218,44,0,Low,Bad,9104,10 hours,19.201,No,Yes
EMP4218,Employee_4219,59,10,Low,Worst,19547,6 hours,8.57,No,No
EMP4219,Employee_4220,48,3,Very Low,Excellent,15925,12 hours,22.487,No,Yes
EMP4220,Employee_4221,26,0,Very Low,Excellent,6381,10 hours,1.617,No,No
EMP4221,Employee_4222,59,13,Very High,Good,5064,7 hours,13.684,Yes,No
EMP4222,Employee_4223,32,7,Low,Bad,9589,10 hours,28.081,No,Yes
EMP4223,Employee_4224,57,4,Very High,Worst,10447,2 hours,9.509,No,No
EMP4224,Employee_4225,37,0,Very High,Good,3339,1 hours,15.717,No,No
EMP4225,Employee_4226,21,13,Very Low,Excellent,8130,4 hours,7.285,No,Yes
EMP4226,Employee_4227,27,7,High,Excellent,10733,1 hours,1.456,No,No
EMP4227,Employee_4228,30,8,Very High,Good,16110,9 hours,1.5,No,No
EMP4228,Employee_4229,52,9,High,Worst,8049,4 hours,25.458,No,No
EMP4229,Employee_4230,57,1,High,Excellent,13318,9 hours,29.994,No,Yes
EMP4230,Employee_4231,46,8,Low,Excellent,15633,12 hours,19.699,No,No
EMP4231,Employee_4232,39,7,Low,Bad,18608,5 hours,4.874,No,No
EMP4232,Employee_4233,31,6,Very High,Good,3638,7 hours,24.014,Yes,No
EMP4233,Employee_4234,50,2,Very Low,Excellent,10709,5 hours,5.973,Yes,No
EMP4234,Employee_4235,46,1,Very Low,Worst,8143,3 hours,5.774,Yes,No
EMP4235,Employee_4236,51,6,Very High,Bad,4224,2 hours,16.519,No,No
EMP4236,Employee_4237,29,14,Very High,Good,17466,1 hours,15.349,No,No
EMP4237,Employee_4238,22,4,Very Low,Worst,18279,12 hours,18.387,Yes,No
EMP4238,Employee_4239,46,5,High,Excellent,15102,No OT,24.232,No,Yes
EMP4239,Employee_4240,54,3,Very High,Good,7245,1 hours,29.826,No,No
EMP4240,Employee_4241,50,1,High,Good,12741,1 hours,21.58,No,Yes
EMP4241,Employee_4242,34,8,Very High,Worst,10407,4 hours,24.099,No,No
EMP4242,Employee_4243,35,2,Very High,Good,17790,8 hours,18.45,No,No
EMP4243,Employee_4244,32,11,High,Worst,18642,No OT,14.622,Yes,No
EMP4244,Employee_4245,54,13,High,Excellent,12567,3 hours,5.716,No,No
EMP4245,Employee_4246,30,6,Very Low,Bad,11859,9 hours,10.82,No,Yes
EMP4246,Employee_4247,40,13,Very High,Worst,8768,6 hours,17.087,No,No
EMP4247,Employee_4248,30,7,Low,Bad,3335,10 hours,14.302,Yes,No
EMP4248,Employee_4249,49,1,Low,Good,15953,9 hours,23.992,No,No
EMP4249,Employee_4250,54,13,Very High,Worst,18330,2 hours,4.234,No,No
EMP4250,Employee_4251,41,5,Very High,Excellent,19464,7 hours,7.494,No,No
EMP4251,Employee_4252,57,10,Very High,Worst,5134,2 hours,27.857,No,No
EMP4252,Employee_4253,50,7,High,Worst,19641,7 hours,15.239,No,Yes
EMP4253,Employee_4254,33,6,Low,Worst,3184,12 hours,5.498,No,Yes
EMP4254,Employee_4255,43,10,Low,Bad,19506,1 hours,27.974,Yes,No
EMP4255,Employee_4256,51,2,Low,Bad,11056,4 hours,12.43,No,Yes
EMP4256,Employee_4257,55,0,Very High,Good,10263,3 hours,6.267,No,No
EMP4257,Employee_4258,51,13,High,Good,16191,10 hours,23.555,No,No
EMP4258,Employee_4259,34,5,Very High,Good,6514,8 hours,13.546,No,No
EMP4259,Employee_4260,54,7,Very Low,Good,9077,2 hours,25.479,No,No
EMP4260,Employee_4261,22,5,Very Low,Worst,5352,11 hours,4.669,Yes,No
EMP4261,Employee_4262,35,4,Low,Bad,18716,10 hours,22.099,No,No
EMP4262,Employee_4263,24,10,Very High,Bad,12500,4 hours,10.657,No,No
EMP4263,Employee_4264,40,11,Very Low,Bad,17992,9 hours,23.453,No,No
EMP4264,Employee_4265,29,7,Very Low,Bad,13133,8 hours,2.961,Yes,No
EMP4265,Employee_4266,38,1,Very High,Good,9405,12 hours,14.94,No,No
EMP4266,Employee_4267,44,14,High,Worst,19874,5 hours,18.259,No,Yes
EMP4267,Employee_4268,23,11,Very High,Bad,5934,1 hours,29.645,No,Yes
EMP4268,Employee_4269,48,14,Very High,Excellent,17347,No OT,13.093,No,Yes
EMP4269,Employee_4270,38,0,High,Worst,16502,11 hours,9.734,No,No
EMP4270,Employee_4271,21,0,Low,Excellent,16711,10 hours,4.516,No,Yes
EMP4271,Employee_4272,29,14,Low,Worst,16848,No OT,21.249,No,No
EMP4272,Employee_4273,44,13,Low,Worst,17426,6 hours,16.032,Yes,No
EMP4273,Employee_4274,39,3,High,Worst,7695,11 hours,21.883,Yes,No
EMP4274,Employee_4275,38,5,Very Low,Excellent,19203,1 hours,26.594,No,No
EMP4275,Employee_4276,42,12,High,Bad,18860,6 hours,8.233,Yes,No
EMP4276,Employee_4277,43,8,Very High,Bad,17097,No OT,27.004,No,No
EMP4277,Employee_4278,30,0,High,Excellent,17636,3 hours,14.17,No,No
EMP4278,Employee_4279,53,11,Very Low,Bad,11843,9 hours,6.947,No,Yes
EMP4279,Employee_4280,47,0,Very Low,Good,19800,12 hours,17.958,No,No
EMP4280,Employee_4281,24,12,Very High,Bad,18573,10 hours,18.842,No,Yes
EMP4281,Employee_4282,24,12,Low,Good,8566,3 hours,8.395,No,No
EMP4282,Employee_4283,40,4,Very Low,Good,8999,4 hours,27.075,No,No
EMP4283,Employee_4284,31,9,Very Low,Good,6866,9 hours,27.067,No,No
EMP4284,Employee_4285,23,4,Very Low,Excellent,11937,No OT,4.172,No,No
EMP4285,Employee_4286,39,4,Very High,Bad,5002,6 hours,19.854,No,No
EMP4286,Employee_4287,57,9,Very Low,Bad,19623,10 hours,4.427,No,No
EMP4287,Employee_4288,44,5,Low,Excellent,12047,1 hours,8.798,No,No
EMP4288,Employee_4289,33,7,Very High,Excellent,18925,11 hours,8.736,No,No
EMP4289,Employee_4290,30,2,Low,Bad,15707,10 hours,16.49,No,No
EMP4290,Employee_4291,51,8,Very Low,Excellent,13790,12 hours,11.707,No,No
EMP4291,Employee_4292,30,12,Very Low,Excellent,18301,10 hours,12.743,No,No
EMP4292,Employee_4293,37,0,Low,Good,18596,12 hours,5.206,Yes,No
EMP4293,Employee_4294,46,3,Very High,Excellent,4353,1 hours,19.584,No,Yes
EMP4294,Employee_4295,37,8,Very High,Good,13227,7 hours,20.348,No,Yes
EMP4295,Employee_4296,42,14,Low,Worst,18828,8 hours,24.289,Yes,No
EMP4296,Employee_4297,30,13,Very Low,Good,11678,5 hours,4.313,Yes,No
EMP4297,Employee_4298,40,7,High,Good,15910,10 hours,16.055,No,No
EMP4298,Employee_4299,24,9,Low,Excellent,9864,No OT,20.311,No,No
EMP4299,Employee_4300,42,8,Low,Bad,17716,No OT,9.873,Yes,No
EMP4300,Employee_4301,44,0,Low,Worst,18150,10 hours,25.854,Yes,No
EMP4301,Employee_4302,29,8,Very Low,Worst,9125,6 hours,5.458,No,Yes
EMP4302,Employee_4303,41,2,Very High,Worst,12204,7 hours,19.032,No,Yes
EMP4303,Employee_4304,38,10,Very Low,Bad,5347,2 hours,22.911,No,No
EMP4304,Employee_4305,20,11,Low,Worst,17743,8 hours,10.35,No,No
EMP4305,Employee_4306,26,9,Very Low,Worst,6708,3 hours,9.184,Yes,No
EMP4306,Employee_4307,23,8,Very Low,Bad,13114,3 hours,16.865,No,No
EMP4307,Employee_4308,20,0,Low,Worst,3637,2 hours,3.341,No,Yes
EMP4308,Employee_4309,34,0,Very Low,Excellent,8866,7 hours,18.902,No,Yes
EMP4309,Employee_4310,59,8,High,Excellent,6008,8 hours,2.838,Yes,No
EMP4310,Employee_4311,31,10,Very Low,Good,19251,No OT,18.254,No,Yes
EMP4311,Employee_4312,41,13,Very Low,Good,8600,1 hours,6.538,No,No
EMP4312,Employee_4313,41,5,Very High,Good,14649,No OT,12.469,No,No
EMP4313,Employee_4314,36,3,Very High,Excellent,14366,3 hours,10.533,No,No
EMP4314,Employee_4315,48,6,Low,Excellent,14880,9 hours,27.882,No,No
EMP4315,Employee_4316,33,4,Low,Excellent,11441,6 hours,6.477,No,Yes
EMP4316,Employee_4317,39,9,Very High,Good,8320,6 hours,10.363,No,Yes
EMP4317,Employee_4318,52,13,High,Good,11727,11 hours,13.264,No,No
EMP4318,Employee_4319,34,6,Very Low,Good,14724,5 hours,14.536,Yes,Yes
EMP4319,Employee_4320,31,7,High,Good,9443,12 hours,18.512,No,Yes
EMP4320,Employee_4321,59,7,High,Good,16394,10 hours,12.819,No,No
EMP4321,Employee_4322,39,0,Very High,Good,9952,4 hours,13.191,No,No
EMP4322,Employee_4323,49,7,Low,Excellent,11649,10 hours,7.499,No,No
EMP4323,Employee_4324,57,5,Very Low,Bad,6369,3 hours,13.079,No,No
EMP4324,Employee_4325,22,3,Low,Bad,10983,11 hours,18.668,No,No
EMP4325,Employee_4326,47,12,High,Good,14888,12 hours,9.762,No,No
EMP4326,Employee_4327,45,13,High,Bad,8635,7 hours,20.248,Yes,Yes
EMP4327,Employee_4328,49,11,Low,Bad,7069,6 hours,7.045,No,Yes
EMP4328,Employee_4329,32,7,Low,Excellent,9251,10 hours,13.176,No,No
EMP4329,Employee_4330,32,2,Very High,Good,14579,10 hours,12.333,Yes,No
EMP4330,Employee_4331,21,12,Low,Good,8737,9 hours,19.361,No,Yes
EMP4331,Employee_4332,56,3,Low,Bad,12439,No OT,9.638,No,No
EMP4332,Employee_4333,57,14,Very High,Good,5573,5 hours,14.07,No,Yes
EMP4333,Employee_4334,21,5,Low,Good,3125,1 hours,26.856,No,Yes
EMP4334,Employee_4335,55,10,High,Good,12421,3 hours,6.039,No,No
EMP4335,Employee_4336,45,6,Low,Good,14403,4 hours,24.423,No,No
EMP4336,Employee_4337,30,3,Very Low,Bad,4306,7 hours,16.265,No,No
EMP4337,Employee_4338,27,3,High,Worst,5101,5 hours,26.212,No,No
EMP4338,Employee_4339,59,6,Very High,Bad,17681,10 hours,3.973,No,No
EMP4339,Employee_4340,41,5,High,Excellent,3135,1 hours,5.626,Yes,No
EMP4340,Employee_4341,39,12,Very High,Worst,10311,4 hours,17.502,No,No
EMP4341,Employee_4342,27,10,Very Low,Worst,3812,4 hours,8.999,No,No
EMP4342,Employee_4343,48,7,Very Low,Worst,13130,5 hours,29.737,Yes,Yes
EMP4343,Employee_4344,59,0,High,Bad,18227,No OT,3.292,No,No
EMP4344,Employee_4345,45,9,Low,Excellent,16760,7 hours,19.488,No,No
EMP4345,Employee_4346,49,12,High,Bad,11826,2 hours,18.451,No,Yes
EMP4346,Employee_4347,36,10,High,Excellent,16939,4 hours,15.859,No,No
EMP4347,Employee_4348,39,6,Very Low,Bad,3668,6 hours,17.807,No,No
EMP4348,Employee_4349,35,11,Very High,Bad,11460,2 hours,4.819,Yes,No
EMP4349,Employee_4350,26,6,High,Bad,11673,9 hours,25.087,No,No
EMP4350,Employee_4351,35,10,Low,Worst,6390,12 hours,13.682,No,No
EMP4351,Employee_4352,46,6,Very Low,Bad,12453,5 hours,15.785,No,No
EMP4352,Employee_4353,42,6,High,Excellent,18904,4 hours,2.28,No,No
EMP4353,Employee_4354,43,9,High,Excellent,18396,6 hours,14.241,No,No
EMP4354,Employee_4355,28,13,Low,Excellent,7334,9 hours,11.011,Yes,No
EMP4355,Employee_4356,54,9,High,Worst,19285,10 hours,15.147,No,No
EMP4356,Employee_4357,39,7,High,Bad,5235,2 hours,20.816,No,No
EMP4357,Employee_4358,56,8,High,Bad,8019,12 hours,18.146,Yes,No
EMP4358,Employee_4359,36,8,High,Good,3675,1 hours,2.629,No,No
EMP4359,Employee_4360,50,1,Low,Worst,12873,3 hours,6.499,Yes,No
EMP4360,Employee_4361,27,12,High,Excellent,8587,2 hours,9.634,No,Yes
EMP4361,Employee_4362,34,12,High,Excellent,8945,3 hours,4.014,No,No
EMP4362,Employee_4363,50,6,High,Bad,7767,6 hours,11.773,No,Yes
EMP4363,Employee_4364,49,6,Very Low,Excellent,10004,4 hours,18.881,Yes,No
EMP4364,Employee_4365,39,3,Low,Bad,10728,3 hours,29.828,No,No
EMP4365,Employee_4366,58,8,Very Low,Bad,9609,5 hours,9.28,No,No
EMP4366,Employee_4367,31,7,Very Low,Good,10131,6 hours,27.825,No,Yes
EMP4367,Employee_4368,36,11,Low,Worst,7099,11 hours,26.555,No,Yes
EMP4368,Employee_4369,49,0,Very Low,Bad,18859,10 hours,9.653,Yes,Yes
EMP4369,Employee_4370,48,1,Very Low,Bad,18582,4 hours,20.936,No,Yes
EMP4370,Employee_4371,38,12,Very Low,Bad,14639,11 hours,28.332,Yes,No
EMP4371,Employee_4372,30,14,Low,Good,8180,6 hours,12.82,No,No
EMP4372,Employee_4373,53,12,High,Bad,19192,2 hours,28.077,No,No
EMP4373,Employee_4374,26,1,Very High,Worst,8412,6 hours,8.637,No,No
EMP4374,Employee_4375,53,11,Very High,Worst,7652,11 hours,25.955,No,No
EMP4375,Employee_4376,39,11,Low,Excellent,9834,2 hours,21.88,Yes,No
EMP4376,Employee_4377,57,10,Very High,Worst,7451,5 hours,14.39,No,No
EMP4377,Employee_4378,43,14,Low,Excellent,10084,7 hours,22.03,No,No
EMP4378,Employee_4379,29,14,Low,Worst,15862,12 hours,20.367,No,No
EMP4379,Employee_4380,51,7,Very High,Excellent,17692,5 hours,17.155,Yes,No
EMP4380,Employee_4381,34,14,Very Low,Bad,19748,9 hours,4.06,No,Yes
EMP4381,Employee_4382,56,0,High,Good,5655,10 hours,14.697,No,Yes
EMP4382,Employee_4383,39,3,Very High,Good,10433,2 hours,16.313,No,No
EMP4383,Employee_4384,22,9,Very High,Good,4314,11 hours,25.218,No,No
EMP4384,Employee_4385,56,11,Very High,Bad,17902,4 hours,24.188,No,Yes
EMP4385,Employee_4386,59,4,Very High,Good,8272,8 hours,8.51,No,No
EMP4386,Employee_4387,27,8,Low,Worst,3218,7 hours,3.95,No,No
EMP4387,Employee_4388,59,6,Low,Excellent,7703,5 hours,21.924,No,No
EMP4388,Employee_4389,42,7,High,Bad,18994,8 hours,15.387,No,No
EMP4389,Employee_4390,59,13,High,Good,4539,1 hours,24.802,Yes,No
EMP4390,Employee_4391,30,10,Very High,Worst,16145,12 hours,7.063,No,No
EMP4391,Employee_4392,27,8,Very High,Worst,8064,10 hours,15.205,No,No
EMP4392,Employee_4393,48,12,Very High,Bad,16788,8 hours,12.922,No,No
EMP4393,Employee_4394,49,6,High,Bad,14603,9 hours,27.507,No,No
EMP4394,Employee_4395,29,4,Very High,Good,5488,12 hours,8.661,Yes,Yes
EMP4395,Employee_4396,58,12,Very Low,Excellent,19411,9 hours,4.421,No,No
EMP4396,Employee_4397,47,14,High,Good,11207,5 hours,2.99,No,No
EMP4397,Employee_4398,55,4,Very Low,Good,15770,8 hours,14.057,No,No
EMP4398,Employee_4399,32,9,Very High,Bad,10977,11 hours,21.24,No,No
EMP4399,Employee_4400,51,10,Low,Good,7661,3 hours,2.482,No,No
EMP4400,Employee_4401,55,5,Very Low,Good,7549,4 hours,3.545,No,No
EMP4401,Employee_4402,56,4,High,Excellent,18029,1 hours,5.22,No,Yes
EMP4402,Employee_4403,45,12,Very Low,Worst,7973,2 hours,13.491,No,No
EMP4403,Employee_4404,41,11,High,Worst,11436,No OT,28.391,No,Yes
EMP4404,Employee_4405,23,10,Very High,Excellent,13086,3 hours,1.642,No,No
EMP4405,Employee_4406,50,8,Very Low,Worst,9964,11 hours,14.332,Yes,Yes
EMP4406,Employee_4407,37,2,Low,Good,17842,1 hours,21.302,No,No
EMP4407,Employee_4408,57,2,Very Low,Excellent,4745,11 hours,2.586,No,No
EMP4408,Employee_4409,43,14,Low,Excellent,15697,1 hours,19.793,No,No
EMP4409,Employee_4410,42,6,High,Bad,6879,No OT,7.504,No,No
EMP4410,Employee_4411,41,6,Very High,Worst,5267,9 hours,29.425,No,No
EMP4411,Employee_4412,21,5,Very High,Bad,12688,11 hours,17.438,No,Yes
EMP4412,Employee_4413,50,2,Low,Good,18065,1 hours,15.627,No,Yes
